集,id,唤醒音频,唤醒文本,识别音频,识别文本
POS,2866,pos/kws_2866.wav,小美小美,pos/cmd_2866.wav,播放小脚丫妈妈读绘本
POS,2867,pos/kws_2867.wav,你好小天,pos/cmd_2867.wav,风量调到最大
POS,2868,pos/kws_2868.wav,小点小点,pos/cmd_2868.wav,开到二十四度
POS,2869,pos/kws_2869.wav,小T小T,pos/cmd_2869.wav,把温度调到二十八度
POS,2870,pos/kws_2870.wav,小美小美,pos/cmd_2870.wav,古哥古点烧脑集我想听
POS,2871,pos/kws_2871.wav,小编小编,pos/cmd_2871.wav,把空调关上
POS,2872,pos/kws_2872.wav,小美小美,pos/cmd_2872.wav,播放吐槽大会
POS,2873,pos/kws_2873.wav,小编小编,pos/cmd_2873.wav,开到二十度
POS,2874,pos/kws_2874.wav,小钱小钱,pos/cmd_2874.wav,开启送风模式
POS,2875,pos/kws_2875.wav,小美小美,pos/cmd_2875.wav,腹泻适合吃什么
POS,2876,pos/kws_2876.wav,小天小天,pos/cmd_2876.wav,调成自动模式
POS,2877,pos/kws_2877.wav,小惟小惟,pos/cmd_2877.wav,播放育儿早教纯干货分享
POS,2878,pos/kws_2878.wav,小钱小钱,pos/cmd_2878.wav,加大风量
POS,2879,pos/kws_2879.wav,你好小天,pos/cmd_2879.wav,把温度调到十六度
POS,2880,pos/kws_2880.wav,小双同学,pos/cmd_2880.wav,把空调关闭
POS,2881,pos/kws_2881.wav,hi colmo,pos/cmd_2881.wav,播放卡尔经典绘本音频
POS,2882,pos/kws_2882.wav,大喜大喜,pos/cmd_2882.wav,空调除湿
POS,2883,pos/kws_2883.wav,hi colmo,pos/cmd_2883.wav,播放神笔马良
POS,2884,pos/kws_2884.wav,嗨扫地机,pos/cmd_2884.wav,开到二十七度
POS,2885,pos/kws_2885.wav,小美小美,pos/cmd_2885.wav,播放睡前故事
POS,2886,pos/kws_2886.wav,你好小天,pos/cmd_2886.wav,开到二十四度
POS,2887,pos/kws_2887.wav,大喜大喜,pos/cmd_2887.wav,开防直吹
POS,2888,pos/kws_2888.wav,小T小T,pos/cmd_2888.wav,出风口设置最左
POS,2889,pos/kws_2889.wav,小天才,pos/cmd_2889.wav,开到十九度
POS,2890,pos/kws_2890.wav,小美小美,pos/cmd_2890.wav,吃什么有利于脂肪肝
POS,2891,pos/kws_2891.wav,小T小T,pos/cmd_2891.wav,风速调大
POS,2892,pos/kws_2892.wav,你好小天,pos/cmd_2892.wav,把风速调到最小
POS,2893,pos/kws_2893.wav,嗨扫地机,pos/cmd_2893.wav,开一下空调
POS,2894,pos/kws_2894.wav,小惟小惟,pos/cmd_2894.wav,播放姚晴曦阅读
POS,2895,pos/kws_2895.wav,hi colmo,pos/cmd_2895.wav,更年期适合吃什么
POS,2896,pos/kws_2896.wav,天天同学,pos/cmd_2896.wav,开启ECO
POS,2897,pos/kws_2897.wav,小惟小惟,pos/cmd_2897.wav,锋言疯语我想听
POS,2898,pos/kws_2898.wav,小双同学,pos/cmd_2898.wav,开启睡眠模式
POS,2899,pos/kws_2899.wav,你好小双,pos/cmd_2899.wav,开启制热模式
POS,2900,pos/kws_2900.wav,小甜甜,pos/cmd_2900.wav,开到二十二度
POS,2901,pos/kws_2901.wav,小钱小钱,pos/cmd_2901.wav,把空调关闭
POS,2902,pos/kws_2902.wav,小T小T,pos/cmd_2902.wav,关掉睡眠
POS,2903,pos/kws_2903.wav,小惟小惟,pos/cmd_2903.wav,播放少儿版红楼梦
POS,2904,pos/kws_2904.wav,小美小美,pos/cmd_2904.wav,儿童吃哪些食物有好处
POS,2905,pos/kws_2905.wav,小天同学,pos/cmd_2905.wav,空调调到二十二度
POS,2906,pos/kws_2906.wav,小T小T,pos/cmd_2906.wav,风速调到百分之五十
POS,2907,pos/kws_2907.wav,小双同学,pos/cmd_2907.wav,ECO模式
POS,2908,pos/kws_2908.wav,小惟小惟,pos/cmd_2908.wav,儿童不能吃什么
POS,2909,pos/kws_2909.wav,小天才,pos/cmd_2909.wav,开机空调
POS,2910,pos/kws_2910.wav,小美小美,pos/cmd_2910.wav,播放青少新概念
POS,2911,pos/kws_2911.wav,小惟小惟,pos/cmd_2911.wav,播放聊音乐
POS,2912,pos/kws_2912.wav,大喜大喜,pos/cmd_2912.wav,关掉智控温
POS,2913,pos/kws_2913.wav,小双同学,pos/cmd_2913.wav,打开ECO模式
POS,2914,pos/kws_2914.wav,hi colmo,pos/cmd_2914.wav,播放小飞鱼二
POS,2915,pos/kws_2915.wav,你好天天,pos/cmd_2915.wav,开启抽湿模式
POS,2916,pos/kws_2916.wav,小点小点,pos/cmd_2916.wav,风速调最大
POS,2917,pos/kws_2917.wav,小惟小惟,pos/cmd_2917.wav,播放妈咪知道孕育说
POS,2918,pos/kws_2918.wav,大喜大喜,pos/cmd_2918.wav,风量调到最小
POS,2919,pos/kws_2919.wav,小惟小惟,pos/cmd_2919.wav,播放十大样板戏精选集
POS,2920,pos/kws_2920.wav,hi colmo,pos/cmd_2920.wav,古哥古点烧脑集我想听
POS,2921,pos/kws_2921.wav,hi colmo,pos/cmd_2921.wav,播放白玉京
POS,2922,pos/kws_2922.wav,嗨扫地机,pos/cmd_2922.wav,开启除湿模式
POS,2923,pos/kws_2923.wav,小钱小钱,pos/cmd_2923.wav,开启送风模式
POS,2924,pos/kws_2924.wav,小甜甜,pos/cmd_2924.wav,关掉睡眠
POS,2925,pos/kws_2925.wav,hi colmo,pos/cmd_2925.wav,播放青少新概念
POS,2926,pos/kws_2926.wav,你好小天,pos/cmd_2926.wav,风速调到最大风
POS,2927,pos/kws_2927.wav,你好小天,pos/cmd_2927.wav,关掉睡眠
POS,2928,pos/kws_2928.wav,小惟小惟,pos/cmd_2928.wav,播放郭德纲的相声
POS,2929,pos/kws_2929.wav,小惟小惟,pos/cmd_2929.wav,播放听经典英文童话
POS,2930,pos/kws_2930.wav,小双同学,pos/cmd_2930.wav,开到十九度
POS,2931,pos/kws_2931.wav,hi colmo,pos/cmd_2931.wav,产妇推荐吃哪些食物
POS,2932,pos/kws_2932.wav,小双同学,pos/cmd_2932.wav,空调十六度
POS,2933,pos/kws_2933.wav,小编小编,pos/cmd_2933.wav,把温度调到十七度
POS,2934,pos/kws_2934.wav,小T小T,pos/cmd_2934.wav,把温度调到二十六度
POS,2935,pos/kws_2935.wav,hi colmo,pos/cmd_2935.wav,吃什么有利于安胎
POS,2936,pos/kws_2936.wav,小天同学,pos/cmd_2936.wav,空调调到二十九度
POS,2937,pos/kws_2937.wav,小美小美,pos/cmd_2937.wav,高血压适宜吃什么
POS,2938,pos/kws_2938.wav,小惟小惟,pos/cmd_2938.wav,播放小脚丫妈妈读绘本
POS,2939,pos/kws_2939.wav,小惟小惟,pos/cmd_2939.wav,告诉我怎么拆滤网
POS,2940,pos/kws_2940.wav,嗨扫地机,pos/cmd_2940.wav,风速调到百分之百
POS,2941,pos/kws_2941.wav,小天才,pos/cmd_2941.wav,风摆向左边
POS,2942,pos/kws_2942.wav,小点小点,pos/cmd_2942.wav,开防直吹
POS,2943,pos/kws_2943.wav,小惟小惟,pos/cmd_2943.wav,播放神笔马良
POS,2944,pos/kws_2944.wav,hi colmo,pos/cmd_2944.wav,便秘适合吃哪些食物
POS,2945,pos/kws_2945.wav,hi colmo,pos/cmd_2945.wav,高血脂吃什么有好处
POS,2946,pos/kws_2946.wav,你好天天,pos/cmd_2946.wav,开启制冷模式
POS,2947,pos/kws_2947.wav,小美小美,pos/cmd_2947.wav,播放减压放松音乐合集
POS,2948,pos/kws_2948.wav,小惟小惟,pos/cmd_2948.wav,备孕适合吃什么
POS,2949,pos/kws_2949.wav,hi colmo,pos/cmd_2949.wav,播放减压放松音乐合集
POS,2950,pos/kws_2950.wav,嗨扫地机,pos/cmd_2950.wav,空调十七度
POS,2951,pos/kws_2951.wav,小双同学,pos/cmd_2951.wav,风速九十
POS,2952,pos/kws_2952.wav,小惟小惟,pos/cmd_2952.wav,播放绝句唐杜甫
POS,2953,pos/kws_2953.wav,小天同学,pos/cmd_2953.wav,调到二十度
POS,2954,pos/kws_2954.wav,hi colmo,pos/cmd_2954.wav,播放听经典英文童话
POS,2955,pos/kws_2955.wav,你好天天,pos/cmd_2955.wav,把温度调到二十四度
POS,2956,pos/kws_2956.wav,你好天天,pos/cmd_2956.wav,打开左右扫风
POS,2957,pos/kws_2957.wav,小天小天,pos/cmd_2957.wav,把温度调到十九度
POS,2958,pos/kws_2958.wav,小天小天,pos/cmd_2958.wav,往左吹
POS,2959,pos/kws_2959.wav,天天同学,pos/cmd_2959.wav,开开空调
POS,2960,pos/kws_2960.wav,小惟小惟,pos/cmd_2960.wav,播放伟人
POS,2961,pos/kws_2961.wav,小编小编,pos/cmd_2961.wav,关闭屏幕
POS,2962,pos/kws_2962.wav,hi colmo,pos/cmd_2962.wav,锋言疯语我想听
POS,2963,pos/kws_2963.wav,hi colmo,pos/cmd_2963.wav,富含硒的食物有哪些
POS,2964,pos/kws_2964.wav,小惟小惟,pos/cmd_2964.wav,古哥古点烧脑集我想听
POS,2965,pos/kws_2965.wav,你好小天,pos/cmd_2965.wav,关掉新风模式
POS,2966,pos/kws_2966.wav,小双同学,pos/cmd_2966.wav,风速调低一点
POS,2967,pos/kws_2967.wav,小惟小惟,pos/cmd_2967.wav,补钙推荐吃什么食物
POS,2968,pos/kws_2968.wav,hi colmo,pos/cmd_2968.wav,吃什么适合慢性疲劳
POS,2969,pos/kws_2969.wav,小天同学,pos/cmd_2969.wav,风速降低
POS,2970,pos/kws_2970.wav,小T小T,pos/cmd_2970.wav,空调十八度
POS,2971,pos/kws_2971.wav,hi colmo,pos/cmd_2971.wav,播放十大样板戏精选集
POS,2972,pos/kws_2972.wav,小惟小惟,pos/cmd_2972.wav,高血压不适宜吃什么
POS,2973,pos/kws_2973.wav,小美小美,pos/cmd_2973.wav,播放大队长讲科学
POS,2974,pos/kws_2974.wav,天天同学,pos/cmd_2974.wav,把风速调到最小
POS,2975,pos/kws_2975.wav,小惟小惟,pos/cmd_2975.wav,放首粤语歌吧
POS,2976,pos/kws_2976.wav,小甜甜,pos/cmd_2976.wav,空调十七度
POS,2977,pos/kws_2977.wav,小美小美,pos/cmd_2977.wav,高血压不推荐吃什么
POS,2978,pos/kws_2978.wav,小美小美,pos/cmd_2978.wav,播放文静翻唱歌曲集
POS,2979,pos/kws_2979.wav,你好小天,pos/cmd_2979.wav,打开睡眠模式
POS,2980,pos/kws_2980.wav,小惟小惟,pos/cmd_2980.wav,高血脂吃什么有好处
POS,2981,pos/kws_2981.wav,小T小T,pos/cmd_2981.wav,开到二十一度
POS,2982,pos/kws_2982.wav,小T小T,pos/cmd_2982.wav,开到二十五度
POS,2983,pos/kws_2983.wav,小甜甜,pos/cmd_2983.wav,关机空调
POS,2984,pos/kws_2984.wav,你好小双,pos/cmd_2984.wav,打开节能模式
POS,2985,pos/kws_2985.wav,小T小T,pos/cmd_2985.wav,把温度调到十八度
POS,2986,pos/kws_2986.wav,大喜大喜,pos/cmd_2986.wav,风向调到中间
POS,2987,pos/kws_2987.wav,你好小双,pos/cmd_2987.wav,关闭ECO模式
POS,2988,pos/kws_2988.wav,小美小美,pos/cmd_2988.wav,吃什么适合慢性疲劳
POS,2989,pos/kws_2989.wav,小天同学,pos/cmd_2989.wav,调成抽湿模式
POS,2990,pos/kws_2990.wav,小双同学,pos/cmd_2990.wav,开到三十度
POS,2991,pos/kws_2991.wav,你好天天,pos/cmd_2991.wav,把温度调到二十八度
POS,2992,pos/kws_2992.wav,小惟小惟,pos/cmd_2992.wav,健身不建议吃什么食物
POS,2993,pos/kws_2993.wav,小T小T,pos/cmd_2993.wav,风速调到百分之八十
POS,2994,pos/kws_2994.wav,小惟小惟,pos/cmd_2994.wav,腹泻吃什么食物有好处
POS,2995,pos/kws_2995.wav,小美小美,pos/cmd_2995.wav,播放聊音乐
POS,2996,pos/kws_2996.wav,你好天天,pos/cmd_2996.wav,防直吹
POS,2997,pos/kws_2997.wav,hi colmo,pos/cmd_2997.wav,腹泻适宜吃什么
POS,2998,pos/kws_2998.wav,hi colmo,pos/cmd_2998.wav,产妇适合吃哪些食物
POS,2999,pos/kws_2999.wav,小双同学,pos/cmd_2999.wav,风量调小
NEG,1000,neg/kws_1000.wav,hi colmo,neg/cmd_1000.wav,
NEG,1001,neg/kws_1001.wav,你好科慕,neg/cmd_1001.wav,
NEG,1002,neg/kws_1002.wav,你好科慕,neg/cmd_1002.wav,
NEG,1003,neg/kws_1003.wav,hi colmo,neg/cmd_1003.wav,
NEG,1004,neg/kws_1004.wav,hi colmo,neg/cmd_1004.wav,
NEG,1005,neg/kws_1005.wav,hi colmo,neg/cmd_1005.wav,
NEG,1006,neg/kws_1006.wav,你好科慕,neg/cmd_1006.wav,
NEG,1007,neg/kws_1007.wav,hi colmo,neg/cmd_1007.wav,
NEG,1008,neg/kws_1008.wav,你好科慕,neg/cmd_1008.wav,
NEG,1009,neg/kws_1009.wav,hi colmo,neg/cmd_1009.wav,
NEG,1010,neg/kws_1010.wav,hi colmo,neg/cmd_1010.wav,
NEG,1011,neg/kws_1011.wav,hi colmo,neg/cmd_1011.wav,
NEG,1012,neg/kws_1012.wav,你好科慕,neg/cmd_1012.wav,
NEG,1013,neg/kws_1013.wav,hi colmo,neg/cmd_1013.wav,
NEG,1014,neg/kws_1014.wav,hi colmo,neg/cmd_1014.wav,
NEG,1015,neg/kws_1015.wav,hi colmo,neg/cmd_1015.wav,
NEG,1016,neg/kws_1016.wav,hi colmo,neg/cmd_1016.wav,
NEG,1017,neg/kws_1017.wav,hi colmo,neg/cmd_1017.wav,
NEG,1018,neg/kws_1018.wav,hi colmo,neg/cmd_1018.wav,
NEG,1019,neg/kws_1019.wav,hi colmo,neg/cmd_1019.wav,
NEG,1020,neg/kws_1020.wav,hi colmo,neg/cmd_1020.wav,
NEG,1021,neg/kws_1021.wav,你好科慕,neg/cmd_1021.wav,
NEG,1022,neg/kws_1022.wav,hi colmo,neg/cmd_1022.wav,
NEG,1023,neg/kws_1023.wav,你好科慕,neg/cmd_1023.wav,
NEG,1024,neg/kws_1024.wav,hi colmo,neg/cmd_1024.wav,
NEG,1025,neg/kws_1025.wav,你好科慕,neg/cmd_1025.wav,
NEG,1026,neg/kws_1026.wav,你好科慕,neg/cmd_1026.wav,
NEG,1027,neg/kws_1027.wav,hi colmo,neg/cmd_1027.wav,
NEG,1028,neg/kws_1028.wav,hi colmo,neg/cmd_1028.wav,
NEG,1029,neg/kws_1029.wav,hi colmo,neg/cmd_1029.wav,
NEG,1030,neg/kws_1030.wav,你好科慕,neg/cmd_1030.wav,
NEG,1031,neg/kws_1031.wav,hi colmo,neg/cmd_1031.wav,
NEG,1032,neg/kws_1032.wav,hi colmo,neg/cmd_1032.wav,
NEG,1033,neg/kws_1033.wav,hi colmo,neg/cmd_1033.wav,
NEG,1034,neg/kws_1034.wav,hi colmo,neg/cmd_1034.wav,
NEG,1035,neg/kws_1035.wav,hi colmo,neg/cmd_1035.wav,
NEG,1036,neg/kws_1036.wav,hi colmo,neg/cmd_1036.wav,
NEG,1037,neg/kws_1037.wav,hi colmo,neg/cmd_1037.wav,
NEG,1038,neg/kws_1038.wav,hi colmo,neg/cmd_1038.wav,
NEG,1039,neg/kws_1039.wav,hi colmo,neg/cmd_1039.wav,
NEG,1040,neg/kws_1040.wav,hi colmo,neg/cmd_1040.wav,
NEG,1041,neg/kws_1041.wav,hi colmo,neg/cmd_1041.wav,
NEG,1042,neg/kws_1042.wav,hi colmo,neg/cmd_1042.wav,
NEG,1043,neg/kws_1043.wav,hi colmo,neg/cmd_1043.wav,
NEG,1044,neg/kws_1044.wav,hi colmo,neg/cmd_1044.wav,
NEG,1045,neg/kws_1045.wav,hi colmo,neg/cmd_1045.wav,
NEG,1046,neg/kws_1046.wav,hi colmo,neg/cmd_1046.wav,
NEG,1047,neg/kws_1047.wav,hi colmo,neg/cmd_1047.wav,
NEG,1048,neg/kws_1048.wav,hi colmo,neg/cmd_1048.wav,
NEG,1049,neg/kws_1049.wav,hi colmo,neg/cmd_1049.wav,
NEG,1050,neg/kws_1050.wav,hi colmo,neg/cmd_1050.wav,
NEG,1051,neg/kws_1051.wav,hi colmo,neg/cmd_1051.wav,
NEG,1052,neg/kws_1052.wav,hi colmo,neg/cmd_1052.wav,
NEG,1053,neg/kws_1053.wav,hi colmo,neg/cmd_1053.wav,
NEG,1054,neg/kws_1054.wav,你好科慕,neg/cmd_1054.wav,
NEG,1055,neg/kws_1055.wav,你好科慕,neg/cmd_1055.wav,
NEG,1056,neg/kws_1056.wav,hi colmo,neg/cmd_1056.wav,
NEG,1057,neg/kws_1057.wav,hi colmo,neg/cmd_1057.wav,
NEG,1058,neg/kws_1058.wav,hi colmo,neg/cmd_1058.wav,
NEG,1059,neg/kws_1059.wav,hi colmo,neg/cmd_1059.wav,
NEG,1060,neg/kws_1060.wav,hi colmo,neg/cmd_1060.wav,
NEG,1061,neg/kws_1061.wav,hi colmo,neg/cmd_1061.wav,
NEG,1062,neg/kws_1062.wav,hi colmo,neg/cmd_1062.wav,
NEG,1063,neg/kws_1063.wav,hi colmo,neg/cmd_1063.wav,
NEG,1064,neg/kws_1064.wav,hi colmo,neg/cmd_1064.wav,
NEG,1065,neg/kws_1065.wav,hi colmo,neg/cmd_1065.wav,
NEG,1066,neg/kws_1066.wav,你好科慕,neg/cmd_1066.wav,
NEG,1067,neg/kws_1067.wav,hi colmo,neg/cmd_1067.wav,
NEG,1068,neg/kws_1068.wav,hi colmo,neg/cmd_1068.wav,
NEG,1069,neg/kws_1069.wav,你好科慕,neg/cmd_1069.wav,
NEG,1070,neg/kws_1070.wav,hi colmo,neg/cmd_1070.wav,
NEG,1071,neg/kws_1071.wav,hi colmo,neg/cmd_1071.wav,
NEG,1072,neg/kws_1072.wav,hi colmo,neg/cmd_1072.wav,
NEG,1073,neg/kws_1073.wav,你好科慕,neg/cmd_1073.wav,
NEG,1074,neg/kws_1074.wav,hi colmo,neg/cmd_1074.wav,
NEG,1075,neg/kws_1075.wav,hi colmo,neg/cmd_1075.wav,
NEG,1076,neg/kws_1076.wav,你好科慕,neg/cmd_1076.wav,
NEG,1077,neg/kws_1077.wav,hi colmo,neg/cmd_1077.wav,
NEG,1078,neg/kws_1078.wav,hi colmo,neg/cmd_1078.wav,
NEG,1079,neg/kws_1079.wav,hi colmo,neg/cmd_1079.wav,
NEG,1080,neg/kws_1080.wav,你好科慕,neg/cmd_1080.wav,
NEG,1081,neg/kws_1081.wav,你好科慕,neg/cmd_1081.wav,
NEG,1082,neg/kws_1082.wav,hi colmo,neg/cmd_1082.wav,
NEG,1083,neg/kws_1083.wav,hi colmo,neg/cmd_1083.wav,
NEG,1084,neg/kws_1084.wav,hi colmo,neg/cmd_1084.wav,
NEG,1085,neg/kws_1085.wav,hi colmo,neg/cmd_1085.wav,
NEG,1086,neg/kws_1086.wav,你好科慕,neg/cmd_1086.wav,
NEG,5000,neg/kws_5000.wav,小天小天,neg/cmd_5000.wav,
NEG,5001,neg/kws_5001.wav,小惟小惟,neg/cmd_5001.wav,
NEG,5003,neg/kws_5003.wav,小天小天,neg/cmd_5003.wav,
NEG,5005,neg/kws_5005.wav,大喜大喜,neg/cmd_5005.wav,
NEG,5006,neg/kws_5006.wav,小甜甜,neg/cmd_5006.wav,
NEG,5007,neg/kws_5007.wav,小惟小惟,neg/cmd_5007.wav,
NEG,5008,neg/kws_5008.wav,你好小双,neg/cmd_5008.wav,
NEG,5009,neg/kws_5009.wav,你好小双,neg/cmd_5009.wav,
NEG,5011,neg/kws_5011.wav,hicolmo,neg/cmd_5011.wav,
NEG,5012,neg/kws_5012.wav,天天同学,neg/cmd_5012.wav,
NEG,5013,neg/kws_5013.wav,你好小天,neg/cmd_5013.wav,
NEG,5014,neg/kws_5014.wav,小惟小惟,neg/cmd_5014.wav,
NEG,5015,neg/kws_5015.wav,天天同学,neg/cmd_5015.wav,
NEG,5016,neg/kws_5016.wav,小双同学,neg/cmd_5016.wav,
NEG,5018,neg/kws_5018.wav,天天同学,neg/cmd_5018.wav,
NEG,5019,neg/kws_5019.wav,小双同学,neg/cmd_5019.wav,
NEG,5022,neg/kws_5022.wav,小美小美,neg/cmd_5022.wav,
NEG,5023,neg/kws_5023.wav,小惟小惟,neg/cmd_5023.wav,
NEG,5024,neg/kws_5024.wav,小钱小钱,neg/cmd_5024.wav,
NEG,5025,neg/kws_5025.wav,嗨机器人,neg/cmd_5025.wav,
NEG,5026,neg/kws_5026.wav,大喜大喜,neg/cmd_5026.wav,
NEG,5028,neg/kws_5028.wav,小点小点,neg/cmd_5028.wav,
NEG,5029,neg/kws_5029.wav,小惟小惟,neg/cmd_5029.wav,
NEG,5030,neg/kws_5030.wav,小惟小惟,neg/cmd_5030.wav,
NEG,5031,neg/kws_5031.wav,嗨扫地机,neg/cmd_5031.wav,
NEG,5032,neg/kws_5032.wav,嗨扫地机,neg/cmd_5032.wav,
NEG,5033,neg/kws_5033.wav,小美小美,neg/cmd_5033.wav,
NEG,5034,neg/kws_5034.wav,小天同学,neg/cmd_5034.wav,
NEG,5035,neg/kws_5035.wav,小天才,neg/cmd_5035.wav,
NEG,5036,neg/kws_5036.wav,小钱小钱,neg/cmd_5036.wav,
NEG,5037,neg/kws_5037.wav,小美小美,neg/cmd_5037.wav,
NEG,5038,neg/kws_5038.wav,小天同学,neg/cmd_5038.wav,
NEG,5041,neg/kws_5041.wav,小天才,neg/cmd_5041.wav,
NEG,5042,neg/kws_5042.wav,小天同学,neg/cmd_5042.wav,
NEG,5043,neg/kws_5043.wav,小点小点,neg/cmd_5043.wav,
NEG,5044,neg/kws_5044.wav,小惟小惟,neg/cmd_5044.wav,
NEG,5045,neg/kws_5045.wav,小美小美,neg/cmd_5045.wav,
NEG,5046,neg/kws_5046.wav,小天同学,neg/cmd_5046.wav,
NEG,5047,neg/kws_5047.wav,hicolmo,neg/cmd_5047.wav,
NEG,5048,neg/kws_5048.wav,小编小编,neg/cmd_5048.wav,
NEG,5049,neg/kws_5049.wav,小钱小钱,neg/cmd_5049.wav,
NEG,5050,neg/kws_5050.wav,小美小美,neg/cmd_5050.wav,
NEG,5051,neg/kws_5051.wav,你好天天,neg/cmd_5051.wav,
NEG,5052,neg/kws_5052.wav,hicolmo,neg/cmd_5052.wav,
NEG,5054,neg/kws_5054.wav,天天同学,neg/cmd_5054.wav,
NEG,5055,neg/kws_5055.wav,小美小美,neg/cmd_5055.wav,
NEG,5056,neg/kws_5056.wav,你好小天,neg/cmd_5056.wav,
NEG,5057,neg/kws_5057.wav,hicolmo,neg/cmd_5057.wav,
NEG,5058,neg/kws_5058.wav,小T小T,neg/cmd_5058.wav,
NEG,5059,neg/kws_5059.wav,小钱小钱,neg/cmd_5059.wav,
NEG,5060,neg/kws_5060.wav,嗨扫地机,neg/cmd_5060.wav,
NEG,5061,neg/kws_5061.wav,大喜大喜,neg/cmd_5061.wav,
NEG,5062,neg/kws_5062.wav,hicolmo,neg/cmd_5062.wav,
NEG,5064,neg/kws_5064.wav,hicolmo,neg/cmd_5064.wav,
NEG,5065,neg/kws_5065.wav,小编小编,neg/cmd_5065.wav,
NEG,5066,neg/kws_5066.wav,小天才,neg/cmd_5066.wav,
NEG,5067,neg/kws_5067.wav,小天小天,neg/cmd_5067.wav,
NEG,5069,neg/kws_5069.wav,hicolmo,neg/cmd_5069.wav,
NEG,5070,neg/kws_5070.wav,hicolmo,neg/cmd_5070.wav,
NEG,5071,neg/kws_5071.wav,小美小美,neg/cmd_5071.wav,
NEG,5072,neg/kws_5072.wav,小惟小惟,neg/cmd_5072.wav,
NEG,5074,neg/kws_5074.wav,小惟小惟,neg/cmd_5074.wav,
NEG,5075,neg/kws_5075.wav,小惟小惟,neg/cmd_5075.wav,
NEG,5076,neg/kws_5076.wav,你好小天,neg/cmd_5076.wav,
NEG,5078,neg/kws_5078.wav,你好天天,neg/cmd_5078.wav,
NEG,5079,neg/kws_5079.wav,小天才,neg/cmd_5079.wav,
NEG,5080,neg/kws_5080.wav,小双同学,neg/cmd_5080.wav,
NEG,5081,neg/kws_5081.wav,小惟小惟,neg/cmd_5081.wav,
NEG,5082,neg/kws_5082.wav,小编小编,neg/cmd_5082.wav,
NEG,5083,neg/kws_5083.wav,小钱小钱,neg/cmd_5083.wav,
NEG,5084,neg/kws_5084.wav,小惟小惟,neg/cmd_5084.wav,
NEG,5085,neg/kws_5085.wav,小惟小惟,neg/cmd_5085.wav,
NEG,5086,neg/kws_5086.wav,小美小美,neg/cmd_5086.wav,
NEG,5087,neg/kws_5087.wav,你好天天,neg/cmd_5087.wav,
NEG,5088,neg/kws_5088.wav,你好天天,neg/cmd_5088.wav,
NEG,5089,neg/kws_5089.wav,小天同学,neg/cmd_5089.wav,
NEG,5090,neg/kws_5090.wav,小天小天,neg/cmd_5090.wav,
NEG,5091,neg/kws_5091.wav,hicolmo,neg/cmd_5091.wav,
NEG,5092,neg/kws_5092.wav,hicolmo,neg/cmd_5092.wav,
NEG,5093,neg/kws_5093.wav,你好小天,neg/cmd_5093.wav,
NEG,5094,neg/kws_5094.wav,小天小天,neg/cmd_5094.wav,
NEG,5095,neg/kws_5095.wav,hicolmo,neg/cmd_5095.wav,
NEG,5096,neg/kws_5096.wav,小双同学,neg/cmd_5096.wav,
NEG,5097,neg/kws_5097.wav,嗨机器人,neg/cmd_5097.wav,
NEG,5098,neg/kws_5098.wav,小T小T,neg/cmd_5098.wav,
NEG,5099,neg/kws_5099.wav,hicolmo,neg/cmd_5099.wav,
NEG,5101,neg/kws_5101.wav,小惟小惟,neg/cmd_5101.wav,
NEG,5102,neg/kws_5102.wav,小天同学,neg/cmd_5102.wav,
NEG,5104,neg/kws_5104.wav,天天同学,neg/cmd_5104.wav,
NEG,5105,neg/kws_5105.wav,小钱小钱,neg/cmd_5105.wav,
NEG,5106,neg/kws_5106.wav,小惟小惟,neg/cmd_5106.wav,
NEG,5107,neg/kws_5107.wav,hicolmo,neg/cmd_5107.wav,
NEG,5108,neg/kws_5108.wav,你好小双,neg/cmd_5108.wav,
NEG,5109,neg/kws_5109.wav,hicolmo,neg/cmd_5109.wav,
NEG,5110,neg/kws_5110.wav,嗨机器人,neg/cmd_5110.wav,
NEG,5111,neg/kws_5111.wav,小点小点,neg/cmd_5111.wav,
NEG,5112,neg/kws_5112.wav,hicolmo,neg/cmd_5112.wav,
NEG,5113,neg/kws_5113.wav,小天同学,neg/cmd_5113.wav,
NEG,5114,neg/kws_5114.wav,小美小美,neg/cmd_5114.wav,
NEG,5115,neg/kws_5115.wav,小T小T,neg/cmd_5115.wav,
NEG,5116,neg/kws_5116.wav,小美小美,neg/cmd_5116.wav,
NEG,5117,neg/kws_5117.wav,小美小美,neg/cmd_5117.wav,
NEG,5118,neg/kws_5118.wav,嗨机器人,neg/cmd_5118.wav,
NEG,5120,neg/kws_5120.wav,小双同学,neg/cmd_5120.wav,
NEG,5121,neg/kws_5121.wav,小编小编,neg/cmd_5121.wav,
NEG,5123,neg/kws_5123.wav,小美小美,neg/cmd_5123.wav,
NEG,5124,neg/kws_5124.wav,小惟小惟,neg/cmd_5124.wav,
NEG,5125,neg/kws_5125.wav,小点小点,neg/cmd_5125.wav,
NEG,5126,neg/kws_5126.wav,小天同学,neg/cmd_5126.wav,
NEG,5127,neg/kws_5127.wav,小T小T,neg/cmd_5127.wav,
NEG,5128,neg/kws_5128.wav,你好小天,neg/cmd_5128.wav,
NEG,5129,neg/kws_5129.wav,小双同学,neg/cmd_5129.wav,
NEG,5130,neg/kws_5130.wav,天天同学,neg/cmd_5130.wav,
NEG,5131,neg/kws_5131.wav,小惟小惟,neg/cmd_5131.wav,
